scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice
S00107,DTTA,36.759527,10.439245,A220-300,narrow_body,2033,weather,1158,normal,1.0,950.0,950.0,1462.62328,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1284.3123,2317,extended,1.0,1
S00107,DTTA,36.759527,10.439245,A220-300,narrow_body,2033,weather,1158,normal,1.0,950.0,950.0,1462.62328,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,582.230352,1869,preferred,2.0,0
S00107,DTTA,36.759527,10.439245,A220-300,narrow_body,2033,weather,1158,normal,1.0,950.0,950.0,1462.62328,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1199.892141,1967,extended,3.0,0
S00107,DTTA,36.759527,10.439245,A220-300,narrow_body,2033,weather,1158,normal,1.0,950.0,950.0,1462.62328,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,643.772443,1467,preferred,4.0,0
S00107,DTTA,36.759527,10.439245,A220-300,narrow_body,2033,weather,1158,normal,1.0,950.0,950.0,1462.62328,aircraft_fuel,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,21.444395,1167,preferred,5.0,0
S00108,VNKT,27.968392,86.172966,E175,regional_jet,1737,security,1015,normal,1.0,750.0,750.0,1256.246493,aircraft_fuel,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,891.252358,2693,extended,1.0,1
S00108,VNKT,27.968392,86.172966,E175,regional_jet,1737,security,1015,normal,1.0,750.0,750.0,1256.246493,aircraft_fuel,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,1202.187886,1623,extended,2.0,0
S00108,VNKT,27.968392,86.172966,E175,regional_jet,1737,security,1015,normal,1.0,750.0,750.0,1256.246493,aircraft_fuel,VNKT,3350,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,1,open,none,caution,civil,0,85.544741,1613,preferred,3.0,0
S00109,YSSY,-33.498132,151.955244,A350-900,wide_body,3069,medical,405,normal,1.0,1500.0,405.0,674.712287,emergency,YSSY,3962,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,87.530771,893,preferred,1.0,1
S00110,SAEZ,-34.661631,-59.422987,B737 MAX 8,narrow_body,2427,medical,898,normal,1.0,1000.0,898.0,1475.903083,emergency,SAEZ,3300,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,83.006604,873,preferred,1.0,1
S00111,RCTP,25.400284,121.156158,B777-300ER,wide_body,3292,technical,905,normal,1.0,1500.0,905.0,1641.234485,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,641.753843,708,preferred,1.0,1
S00111,RCTP,25.400284,121.156158,B777-300ER,wide_body,3292,technical,905,normal,1.0,1500.0,905.0,1641.234485,emergency,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,36.692946,368,preferred,2.0,0
S00111,RCTP,25.400284,121.156158,B777-300ER,wide_body,3292,technical,905,normal,1.0,1500.0,905.0,1641.234485,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1432.223225,708,extended,3.0,0
S00111,RCTP,25.400284,121.156158,B777-300ER,wide_body,3292,technical,905,normal,1.0,1500.0,905.0,1641.234485,emergency,RPLL,3737,60,concrete,ILS,1,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1211.183264,445,extended,4.0,0
S00112,CYYZ,44.093674,-79.290561,B767-300ER,wide_body,3035,medical,1082,normal,1.0,1250.0,1082.0,1761.092916,emergency,KJFK,4423,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,593.507072,1388,preferred,1.0,1
S00112,CYYZ,44.093674,-79.290561,B767-300ER,wide_body,3035,medical,1082,normal,1.0,1250.0,1082.0,1761.092916,emergency,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,738.140548,927,preferred,2.0,0
S00112,CYYZ,44.093674,-79.290561,B767-300ER,wide_body,3035,medical,1082,normal,1.0,1250.0,1082.0,1761.092916,emergency,CYYZ,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,53.806423,354,preferred,3.0,0
S00112,CYYZ,44.093674,-79.290561,B767-300ER,wide_body,3035,medical,1082,normal,1.0,1250.0,1082.0,1761.092916,emergency,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1244.263631,741,extended,4.0,0
S00113,ULLI,59.410752,31.033534,E175,regional_jet,1728,mechanical,672,normal,1.0,750.0,672.0,992.700726,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,353.429985,1712,preferred,1.0,1
S00113,ULLI,59.410752,31.033534,E175,regional_jet,1728,mechanical,672,normal,1.0,750.0,672.0,992.700726,emergency,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,61.300847,2052,preferred,2.0,0
S00113,ULLI,59.410752,31.033534,E175,regional_jet,1728,mechanical,672,normal,1.0,750.0,672.0,992.700726,emergency,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,537.560801,1972,preferred,3.0,0
S00113,ULLI,59.410752,31.033534,E175,regional_jet,1728,mechanical,672,normal,1.0,750.0,672.0,992.700726,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,738.19475,1573,extended,4.0,0
S00114,VABB,19.005863,72.619801,E170,regional_jet,1766,operational_constraints,867,normal,1.0,700.0,700.0,999.430977,aircraft_fuel,VABB,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,27.65558,1743,preferred,1.0,1
S00114,VABB,19.005863,72.619801,E170,regional_jet,1766,operational_constraints,867,normal,1.0,700.0,700.0,999.430977,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,864.290675,1634,extended,2.0,0
S00115,OOMS,23.483432,58.803117,B737-800,narrow_body,2295,operational_constraints,937,critical,0.75,712.5,712.5,1181.359669,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,755.279077,2555,extended,1.0,1
S00115,OOMS,23.483432,58.803117,B737-800,narrow_body,2295,operational_constraints,937,critical,0.75,712.5,712.5,1181.359669,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,399.260801,2152,preferred,2.0,0
S00115,OOMS,23.483432,58.803117,B737-800,narrow_body,2295,operational_constraints,937,critical,0.75,712.5,712.5,1181.359669,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,435.281491,1811,preferred,3.0,0
S00115,OOMS,23.483432,58.803117,B737-800,narrow_body,2295,operational_constraints,937,critical,0.75,712.5,712.5,1181.359669,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,54.363296,1785,preferred,4.0,0
S00115,OOMS,23.483432,58.803117,B737-800,narrow_body,2295,operational_constraints,937,critical,0.75,712.5,712.5,1181.359669,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,879.726955,1661,extended,5.0,0
S00115,OOMS,23.483432,58.803117,B737-800,narrow_body,2295,operational_constraints,937,critical,0.75,712.5,712.5,1181.359669,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,862.179352,1105,extended,6.0,0
S00116,LPPT,38.856023,-9.014371,B737-800,narrow_body,2414,weather,1038,critical,0.75,712.5,712.5,1143.359866,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,499.97171,1936,preferred,1.0,1
S00116,LPPT,38.856023,-9.014371,B737-800,narrow_body,2414,weather,1038,critical,0.75,712.5,712.5,1143.359866,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,13.413707,1293,preferred,2.0,0
S00116,LPPT,38.856023,-9.014371,B737-800,narrow_body,2414,weather,1038,critical,0.75,712.5,712.5,1143.359866,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,623.538956,1306,preferred,3.0,0
S00116,LPPT,38.856023,-9.014371,B737-800,narrow_body,2414,weather,1038,critical,0.75,712.5,712.5,1143.359866,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1100.447796,1086,extended,4.0,0
S00117,ZSPD,30.549421,121.560929,B737 MAX 8,narrow_body,2539,technical,786,normal,1.0,1000.0,786.0,1254.721673,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,70.036891,1461,preferred,1.0,1
S00117,ZSPD,30.549421,121.560929,B737 MAX 8,narrow_body,2539,technical,786,normal,1.0,1000.0,786.0,1254.721673,emergency,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,609.2806,1121,preferred,2.0,0
S00117,ZSPD,30.549421,121.560929,B737 MAX 8,narrow_body,2539,technical,786,normal,1.0,1000.0,786.0,1254.721673,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,891.387301,1461,extended,3.0,0
S00117,ZSPD,30.549421,121.560929,B737 MAX 8,narrow_body,2539,technical,786,normal,1.0,1000.0,786.0,1254.721673,emergency,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1150.704939,1271,extended,4.0,0
S00118,FACT,-33.95378,18.057627,B787-9,wide_body,2717,technical,587,critical,0.75,1050.0,587.0,971.456252,emergency,FACT,3201,61,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,50.469568,484,preferred,1.0,1
S00119,DNMM,5.819501,3.528623,A350-900,wide_body,3037,medical,907,normal,1.0,1500.0,907.0,1534.71536,emergency,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,87.336087,863,preferred,1.0,1
S00120,DGAA,5.6935,-0.271186,B777-300ER,wide_body,3203,technical,1021,low,0.9,1350.0,1021.0,1669.427437,emergency,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,409.137673,697,preferred,1.0,1
S00120,DGAA,5.6935,-0.271186,B777-300ER,wide_body,3203,technical,1021,low,0.9,1350.0,1021.0,1669.427437,emergency,DGAA,3403,61,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,0,open,none,safe,civil,0,15.161865,200,preferred,2.0,0
S00120,DGAA,5.6935,-0.271186,B777-300ER,wide_body,3203,technical,1021,low,0.9,1350.0,1021.0,1669.427437,emergency,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,908.794334,406,preferred,3.0,0
S00121,WSSS,0.629198,104.005224,E175,regional_jet,1830,mechanical,1070,normal,1.0,750.0,750.0,1244.89657,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,347.062899,2294,preferred,1.0,1
S00121,WSSS,0.629198,104.005224,E175,regional_jet,1830,mechanical,1070,normal,1.0,750.0,750.0,1244.89657,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,80.180358,2170,preferred,2.0,0
S00121,WSSS,0.629198,104.005224,E175,regional_jet,1830,mechanical,1070,normal,1.0,750.0,750.0,1244.89657,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,660.148605,1170,preferred,3.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,451.752301,1219,preferred,1.0,1
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,25.758583,1004,preferred,2.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1409.145065,1354,extended,3.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,931.804861,906,preferred,4.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,669.881823,905,preferred,5.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,389.931702,804,preferred,6.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,644.236783,321,preferred,7.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1164.920023,604,extended,8.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1522.852543,504,extended,9.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1553.957806,444,extended,10.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,852.1024,52,preferred,11.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1242.370991,305,extended,12.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1446.132543,204,extended,13.0,0
S00122,EDDF,49.808239,8.677997,A350-900,wide_body,2996,medical,953,normal,1.0,1500.0,953.0,1706.344399,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1104.649054,114,extended,14.0,0
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1160.89142,2490,extended,1.0,1
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,532.510964,1910,preferred,2.0,0
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1298.726147,2115,extended,3.0,0
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1203.192067,2010,extended,4.0,0
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,75.945192,1570,preferred,5.0,0
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1288.074613,1910,extended,6.0,0
S00123,OJAI,32.330545,36.360337,A319,narrow_body,2090,medical,1096,normal,1.0,900.0,900.0,1484.732437,aircraft_fuel,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,917.88332,1660,extended,7.0,0
S00124,SBGR,-23.166814,-46.564474,B787-9,wide_body,2924,medical,382,normal,1.0,1400.0,382.0,623.238117,emergency,SBGR,3700,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,30.950449,776,preferred,1.0,1
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,696.558284,2080,preferred,1.0,1
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,332.135172,1677,preferred,2.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1183.840667,1810,extended,3.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,45.611278,1310,preferred,4.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,379.191592,1336,preferred,5.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,816.69282,1186,preferred,6.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1184.269032,1435,extended,7.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,VABB,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1595.992648,739,extended,8.0,0
S00125,OOMS,24.004968,58.358055,B787-9,wide_body,2770,mechanical,996,normal,1.0,1400.0,996.0,1660.494495,emergency,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,896.459057,630,preferred,9.0,0
S00126,DNKN,12.70373,8.862392,A319,narrow_body,2159,fuel,634,low,0.9,810.0,634.0,982.252253,emergency,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,446.627422,1450,preferred,1.0,1
S00126,DNKN,12.70373,8.862392,A319,narrow_body,2159,fuel,634,low,0.9,810.0,634.0,982.252253,emergency,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,912.509006,1741,extended,2.0,0
S00126,DNKN,12.70373,8.862392,A319,narrow_body,2159,fuel,634,low,0.9,810.0,634.0,982.252253,emergency,DNKN,3200,46,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,81.662405,1041,preferred,3.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,439.895774,1195,preferred,1.0,1
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,357.551214,980,preferred,2.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1501.706251,1330,extended,3.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,415.797191,881,preferred,4.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,48.280267,780,preferred,5.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,920.172779,580,preferred,6.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1301.543577,882,extended,7.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1892.807233,687,extended,8.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,411.296242,297,preferred,9.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1770.576545,480,extended,10.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,783.296189,90,preferred,11.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1473.903942,420,extended,12.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,519.13322,28,preferred,13.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,1725.319692,760,extended,14.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1106.273487,281,extended,15.0,0
S00127,EHAM,52.545475,5.360659,A350-900,wide_body,3020,operational_constraints,1060,normal,1.0,1500.0,1060.0,1988.155928,emergency,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1785.996822,180,extended,16.0,0
