scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice,distance_rank,range_coverage_ratio,runway_rank
S00319,OMDB,25.447733,55.198619,B767-300ER,wide_body,3048,weather,945,normal,1.0,1250.0,945.0,1538.998893,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,828.097836,1532,preferred,4.0,0,6,1.1412,2
S00319,OMDB,25.447733,55.198619,B767-300ER,wide_body,3048,weather,945,normal,1.0,1250.0,945.0,1538.998893,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,373.751161,1032,preferred,5.0,0,4,2.5284,6
S00319,OMDB,25.447733,55.198619,B767-300ER,wide_body,3048,weather,945,normal,1.0,1250.0,945.0,1538.998893,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,465.362507,908,preferred,6.0,0,5,2.0307,7
S00319,OMDB,25.447733,55.198619,B767-300ER,wide_body,3048,weather,945,normal,1.0,1250.0,945.0,1538.998893,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,856.755096,1157,preferred,7.0,0,7,1.103,4
S00319,OMDB,25.447733,55.198619,B767-300ER,wide_body,3048,weather,945,normal,1.0,1250.0,945.0,1538.998893,emergency,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1204.866348,352,extended,8.0,0,8,0.7843,8
S00323,KJFK,40.247974,-74.094068,B737 MAX 8,narrow_body,2441,weather,1031,normal,1.0,1000.0,1000.0,1787.016949,aircraft_fuel,KJFK,4423,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,51.03222,1982,preferred,1.0,1,1,19.5955,1
S00323,KJFK,40.247974,-74.094068,B737 MAX 8,narrow_body,2441,weather,1031,normal,1.0,1000.0,1000.0,1787.016949,aircraft_fuel,CYYZ,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,595.379938,948,preferred,2.0,0,2,1.6796,4
S00323,KJFK,40.247974,-74.094068,B737 MAX 8,narrow_body,2441,weather,1031,normal,1.0,1000.0,1000.0,1787.016949,aircraft_fuel,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1171.553946,1521,extended,3.0,0,3,0.8536,2
S00323,KJFK,40.247974,-74.094068,B737 MAX 8,narrow_body,2441,weather,1031,normal,1.0,1000.0,1000.0,1787.016949,aircraft_fuel,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1174.963176,1335,extended,4.0,0,4,0.8511,3
S00324,RJAA,36.071557,140.837111,A319,narrow_body,2090,operational_constraints,854,normal,1.0,900.0,854.0,1321.796312,emergency,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,52.586628,1910,preferred,1.0,1,1,16.2399,1
S00324,RJAA,36.071557,140.837111,A319,narrow_body,2090,operational_constraints,854,normal,1.0,900.0,854.0,1321.796312,emergency,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,111.061795,1270,preferred,2.0,0,2,7.6894,3
S00324,RJAA,36.071557,140.837111,A319,narrow_body,2090,operational_constraints,854,normal,1.0,900.0,854.0,1321.796312,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1289.498599,1910,extended,3.0,0,4,0.6623,1
S00324,RJAA,36.071557,140.837111,A319,narrow_body,2090,operational_constraints,854,normal,1.0,900.0,854.0,1321.796312,emergency,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,748.944013,910,preferred,4.0,0,3,1.1403,4
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,21.906841,1508,preferred,1.0,1,1,41.0831,2
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,463.265554,1168,preferred,2.0,0,2,1.9427,5
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1091.47322,1508,extended,3.0,0,5,0.8246,2
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1243.20309,1608,extended,4.0,0,7,0.7239,1
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,548.234722,495,preferred,5.0,0,4,1.6416,7
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,530.780557,508,preferred,6.0,0,3,1.6956,6
S00328,HECA,30.307479,31.420399,B737 MAX 8,narrow_body,2492,mechanical,930,low,0.9,900.0,900.0,1462.415085,aircraft_fuel,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,1101.276008,1258,extended,7.0,0,6,0.8172,4
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,416.463305,1307,preferred,1.0,1,2,2.0842,1
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,121.127321,664,preferred,2.0,0,1,7.166,5
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,705.945735,677,preferred,3.0,0,3,1.2296,4
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1348.814777,1172,extended,4.0,0,5,0.6435,2
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1445.207225,858,extended,5.0,0,7,0.6006,3
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1063.423094,457,extended,6.0,0,4,0.8162,6
S00329,LPPT,39.686573,-8.35366,A350-900,wide_body,3043,medical,868,critical,0.75,1125.0,868.0,1517.5205,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1423.012297,274,extended,7.0,0,6,0.61,7
S00330,LCLK,35.010111,32.131723,A350-900,wide_body,2989,fuel,476,low,0.9,1350.0,476.0,804.474561,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,549.029524,1011,extended,1.0,1,2,0.867,2
S00330,LCLK,35.010111,32.131723,A350-900,wide_body,2989,fuel,476,low,0.9,1350.0,476.0,804.474561,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,757.226844,1111,extended,2.0,0,4,0.6286,1
S00330,LCLK,35.010111,32.131723,A350-900,wide_body,2989,fuel,476,low,0.9,1350.0,476.0,804.474561,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,800.729808,1011,extended,3.0,0,5,0.5945,2
S00330,LCLK,35.010111,32.131723,A350-900,wide_body,2989,fuel,476,low,0.9,1350.0,476.0,804.474561,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,511.986358,671,extended,4.0,0,1,0.9297,5
S00330,LCLK,35.010111,32.131723,A350-900,wide_body,2989,fuel,476,low,0.9,1350.0,476.0,804.474561,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,574.149889,761,extended,5.0,0,3,0.8291,4
S00336,UUEE,55.578692,37.330524,A320,narrow_body,2364,operational_constraints,1187,critical,0.75,712.5,712.5,1107.271486,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,44.560634,1336,preferred,1.0,1,1,15.9894,2
S00336,UUEE,55.578692,37.330524,A320,narrow_body,2364,operational_constraints,1187,critical,0.75,712.5,712.5,1107.271486,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,629.276606,1416,preferred,2.0,0,2,1.1323,1
S00336,UUEE,55.578692,37.330524,A320,narrow_body,2364,operational_constraints,1187,critical,0.75,712.5,712.5,1107.271486,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,897.897473,1076,extended,3.0,0,3,0.7935,3
S00338,DGAA,6.55383,-0.391041,A321,narrow_body,2323,security,701,critical,0.75,750.0,701.0,1101.779712,emergency,DGAA,3403,61,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,0,open,none,safe,civil,0,108.359036,1080,preferred,1.0,1,1,6.4692,3
S00338,DGAA,6.55383,-0.391041,A321,narrow_body,2323,security,701,critical,0.75,750.0,701.0,1101.779712,emergency,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,410.078166,1577,preferred,2.0,0,2,1.7094,1
S00338,DGAA,6.55383,-0.391041,A321,narrow_body,2323,security,701,critical,0.75,750.0,701.0,1101.779712,emergency,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,886.21324,1286,extended,3.0,0,3,0.791,2
S00341,RJCC,42.653563,141.179103,E175,regional_jet,1763,medical,884,normal,1.0,750.0,750.0,1145.752454,aircraft_fuel,RJCC,3000,61,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,joint,0,43.893841,1237,preferred,1.0,1,1,17.0867,3
S00341,RJCC,42.653563,141.179103,E175,regional_jet,1763,medical,884,normal,1.0,750.0,750.0,1145.752454,aircraft_fuel,RJAA,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,768.586878,2237,extended,2.0,0,2,0.9758,1
S00341,RJCC,42.653563,141.179103,E175,regional_jet,1763,medical,884,normal,1.0,750.0,750.0,1145.752454,aircraft_fuel,RJTT,3360,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,798.963527,1597,extended,3.0,0,3,0.9387,2
S00343,DGAA,6.192977,0.387819,CRJ900,regional_jet,1758,technical,659,low,0.9,630.0,630.0,891.889434,aircraft_fuel,DGAA,3403,61,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,0,open,none,safe,civil,0,89.636384,1645,preferred,1.0,1,1,7.0284,3
S00343,DGAA,6.192977,0.387819,CRJ900,regional_jet,1758,technical,659,low,0.9,630.0,630.0,891.889434,aircraft_fuel,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,326.954128,2142,preferred,2.0,0,2,1.9269,1
S00343,DGAA,6.192977,0.387819,CRJ900,regional_jet,1758,technical,659,low,0.9,630.0,630.0,891.889434,aircraft_fuel,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,819.759021,1851,extended,3.0,0,3,0.7685,2
S00346,KORD,42.063255,-87.630147,B737 MAX 8,narrow_body,2303,mechanical,641,normal,1.0,1000.0,641.0,1005.585026,emergency,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,24.563423,1659,preferred,1.0,1,1,26.0957,1
S00346,KORD,42.063255,-87.630147,B737 MAX 8,narrow_body,2303,mechanical,641,normal,1.0,1000.0,641.0,1005.585026,emergency,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,978.051312,1473,extended,2.0,0,3,0.6554,2
S00346,KORD,42.063255,-87.630147,B737 MAX 8,narrow_body,2303,mechanical,641,normal,1.0,1000.0,641.0,1005.585026,emergency,CYYZ,3389,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,675.919305,1086,extended,3.0,0,2,0.9483,3
S00347,DNMM,6.997924,3.265664,A319,narrow_body,2179,mechanical,821,low,0.9,810.0,810.0,1344.744644,aircraft_fuel,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,47.163225,1721,preferred,1.0,1,1,17.1744,1
S00347,DNMM,6.997924,3.265664,A319,narrow_body,2179,mechanical,821,low,0.9,810.0,810.0,1344.744644,aircraft_fuel,DGAA,3403,61,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,0,open,none,safe,civil,0,409.747559,1224,preferred,2.0,0,2,1.9768,3
S00347,DNMM,6.997924,3.265664,A319,narrow_body,2179,mechanical,821,low,0.9,810.0,810.0,1344.744644,aircraft_fuel,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,493.586145,1430,preferred,3.0,0,3,1.6411,2
S00347,DNMM,6.997924,3.265664,A319,narrow_body,2179,mechanical,821,low,0.9,810.0,810.0,1344.744644,aircraft_fuel,DNKN,3200,46,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,804.758433,1021,preferred,4.0,0,4,1.0065,4
S00349,UUEE,56.010336,37.685324,A321,narrow_body,2404,technical,1138,normal,1.0,1000.0,1000.0,1647.926571,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,17.448778,1296,preferred,1.0,1,1,57.3106,2
S00349,UUEE,56.010336,37.685324,A321,narrow_body,2404,technical,1138,normal,1.0,1000.0,1000.0,1647.926571,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,884.487717,1036,preferred,2.0,0,3,1.1306,4
S00349,UUEE,56.010336,37.685324,A321,narrow_body,2404,technical,1138,normal,1.0,1000.0,1000.0,1647.926571,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,607.551893,1376,preferred,3.0,0,2,1.6459,1
S00349,UUEE,56.010336,37.685324,A321,narrow_body,2404,technical,1138,normal,1.0,1000.0,1000.0,1647.926571,aircraft_fuel,ENGM,3600,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1617.206183,1196,extended,4.0,0,5,0.6184,3
S00349,UUEE,56.010336,37.685324,A321,narrow_body,2404,technical,1138,normal,1.0,1000.0,1000.0,1647.926571,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1232.136738,897,extended,5.0,0,4,0.8116,5
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,52.546371,1597,preferred,1.0,1,1,18.0793,6
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,610.399081,895,preferred,2.0,0,2,1.5564,11
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,956.855679,1695,extended,3.0,0,3,0.9928,4
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1044.421923,1695,extended,4.0,0,5,0.9096,4
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1120.942285,1910,extended,5.0,0,6,0.8475,2
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1302.284629,1495,extended,6.0,0,7,0.7295,8
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1320.182375,1795,extended,7.0,0,8,0.7196,3
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1381.285738,2045,extended,8.0,0,9,0.6878,1
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1462.20056,1596,extended,9.0,0,11,0.6497,7
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1013.611432,1195,extended,10.0,0,4,0.9372,9
S00350,LIRF,41.951926,12.855018,A320,narrow_body,2305,technical,960,normal,1.0,950.0,950.0,1631.523543,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1424.331203,1012,extended,11.0,0,10,0.667,10
S00352,DNMM,6.548655,3.582767,A320,narrow_body,2258,weather,902,normal,1.0,950.0,902.0,1562.483337,emergency,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,29.074598,1642,preferred,1.0,1,1,31.0236,1
S00352,DNMM,6.548655,3.582767,A320,narrow_body,2258,weather,902,normal,1.0,950.0,902.0,1562.483337,emergency,DGAA,3403,61,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,0,open,none,safe,civil,0,427.650126,1145,preferred,2.0,0,2,2.1092,3
S00352,DNMM,6.548655,3.582767,A320,narrow_body,2258,weather,902,normal,1.0,950.0,902.0,1562.483337,emergency,DNAA,3609,60,asphalt,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,joint,0,488.973064,1351,preferred,3.0,0,3,1.8447,2
S00352,DNMM,6.548655,3.582767,A320,narrow_body,2258,weather,902,normal,1.0,950.0,902.0,1562.483337,emergency,DNKN,3200,46,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,817.132526,942,preferred,4.0,0,4,1.1039,4
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,30.790182,594,preferred,1.0,1,1,31.3736,9
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,443.387584,934,preferred,2.0,0,2,2.1787,5
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1203.198905,1514,extended,3.0,0,4,0.8029,2
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1702.409826,1784,extended,4.0,0,9,0.5674,1
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1302.049126,1139,extended,5.0,0,7,0.7419,3
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1245.286531,1034,extended,6.0,0,5,0.7757,4
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1285.457973,934,extended,7.0,0,6,0.7515,5
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1565.824009,890,extended,8.0,0,8,0.6169,7
S00353,OJAI,31.576913,35.716578,A330-300,wide_body,3066,operational_constraints,966,normal,1.0,1300.0,966.0,1779.547293,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,981.826622,684,extended,9.0,0,3,0.9839,8
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,20.387786,2046,preferred,1.0,1,1,35.3153,2
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,361.636634,1846,preferred,2.0,0,2,1.9909,5
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,461.79911,2261,preferred,3.0,0,3,1.5591,1
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,658.660729,1947,preferred,4.0,0,5,1.0931,4
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,635.031295,1363,preferred,5.0,0,4,1.1338,6
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,971.14321,1948,extended,6.0,0,7,0.7414,3
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,832.252847,1094,extended,7.0,0,6,0.8651,8
S00354,EDDF,50.185453,8.701397,E190,regional_jet,1954,mechanical,1066,low,0.9,720.0,720.0,1099.793126,aircraft_fuel,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1087.699824,1156,extended,8.0,0,8,0.6619,7
S00358,WMKK,1.920286,101.133592,A320,narrow_body,2393,medical,878,normal,1.0,950.0,878.0,1478.641341,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,111.904252,1731,preferred,1.0,1,1,7.846,1
S00358,WMKK,1.920286,101.133592,A320,narrow_body,2393,medical,878,normal,1.0,950.0,878.0,1478.641341,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,324.190496,1607,preferred,2.0,0,3,2.7083,2
S00358,WMKK,1.920286,101.133592,A320,narrow_body,2393,medical,878,normal,1.0,950.0,878.0,1478.641341,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,314.618742,607,preferred,3.0,0,2,2.7907,4
